DOJ Extended,Duration to accept offer,Notice period,Offered band,Percent difference CTC,Joining Bonus,Candidate relocate actual,Candidate Source,Rex in Yrs,LOB,Status
1,70,60,1,21.6,0,0,1,3,4,0
0,6,30,1,13.89,0,0,0,4,4,0
0,19,60,1,10.2,0,0,2,6,1,1
0,1,30,1,12.0,0,1,0,2,7,0
0,2,30,1,17.0,0,0,1,1,7,0
0,0,30,1,6.99,0,0,1,4,2,0
0,18,30,1,15.15,0,0,1,3,4,0
0,10,30,1,8.77,0,0,1,3,2,0
1,5,30,1,0.0,0,0,1,5,4,0
1,34,60,2,0.0,0,0,1,5,4,0
0,27,30,1,2.17,0,0,1,5,4,0
1,40,30,1,18.4,0,0,2,3,7,0
0,12,60,2,0.0,0,0,1,7,1,0
0,54,30,2,16.66,0,0,1,2,7,0
1,48,30,2,16.66,0,0,1,2,7,0
1,12,30,2,13.33,0,0,1,3,7,0
1,26,30,2,25.0,0,0,1,2,7,0
0,3,60,1,0.0,0,0,1,6,1,0
0,0,30,1,0.0,0,0,1,5,0,0
1,42,60,1,8.75,0,0,1,5,3,1
0,28,45,1,5.42,0,0,1,4,2,0
1,105,60,1,22.0,0,0,1,4,4,0
0,1,30,1,0.0,0,0,1,3,7,1
1,1,30,1,0.0,0,0,0,3,1,0
0,3,30,1,20.0,0,0,0,3,1,0
0,15,30,2,60.61,0,1,1,3,7,0
1,86,90,1,0.0,0,0,0,6,1,1
0,31,60,1,43.0,0,0,1,4,7,0
0,1,30,1,10.53,0,0,0,3,1,0
1,77,30,3,1.29,1,0,1,14,5,0
0,8,30,2,213.34,0,1,1,6,7,0
0,10,30,2,0.0,0,1,2,6,5,0
1,36,30,2,33.34,0,1,1,5,7,0
0,37,30,1,22.67,0,0,0,1,7,0
0,76,30,2,23.25,0,0,0,8,1,1
0,3,60,1,15.0,0,0,1,1,7,0
1,66,30,2,0.0,0,0,1,6,0,1
1,16,30,1,18.4,0,0,0,2,7,0
1,7,30,1,0.0,0,0,1,2,7,0
1,4,30,2,0.0,0,0,0,4,7,0
0,71,30,2,65.0,0,0,0,5,7,1
1,10,30,1,33.33,0,0,1,2,7,0
0,11,30,1,0.0,0,0,1,1,7,0
0,2,60,2,0.0,0,0,2,2,7,0
1,18,90,2,8.02,0,0,2,6,7,0
0,1,30,2,10.0,0,0,2,4,7,0
1,20,30,1,28.34,0,0,1,3,1,1
1,1,60,1,23.7,0,0,1,4,4,1
1,7,60,1,0.0,0,0,0,4,4,1
1,5,90,1,14.08,0,0,0,4,4,1
0,2,30,1,9.37,0,0,0,3,1,0
1,15,30,1,0.0,0,0,1,3,2,1
1,65,60,1,0.0,0,1,0,7,4,0
0,127,90,2,13.55,0,0,0,8,4,1
0,18,30,1,0.0,0,0,1,4,1,0
0,34,90,1,20.0,0,0,1,3,3,1
0,1,30,1,0.0,0,0,1,3,1,0
1,3,30,1,3.79,0,0,0,5,4,0
1,5,30,1,46.51,0,0,0,3,4,0
1,47,60,1,10.53,0,1,0,5,4,0
1,15,30,1,22.06,0,0,0,3,4,0
0,7,45,2,6.18,0,0,0,8,4,1
0,43,60,1,16.28,0,0,0,8,4,0
0,17,30,1,5.55,0,0,1,3,1,0
1,103,60,1,18.38,0,1,0,8,4,0
1,51,90,2,25.46,0,0,1,3,7,1
1,0,30,2,146.67,0,0,2,4,7,0
0,0,30,1,0.0,0,0,0,0,7,0
0,13,60,1,8.89,0,0,0,2,4,0
1,91,45,1,0.0,0,0,0,4,1,0
0,2,30,1,0.0,0,0,0,4,1,0
1,14,30,1,0.0,0,0,0,4,1,0
1,2,30,1,0.0,0,0,0,4,1,0
0,1,30,1,0.0,0,0,0,4,1,0
0,3,60,1,8.33,0,1,0,2,4,0
1,39,30,1,0.0,0,0,0,3,1,0
0,1,30,1,0.0,0,0,0,3,1,0
1,1,30,1,9.38,0,0,1,3,4,0
1,0,75,2,0.0,0,0,0,6,4,0
1,6,30,1,30.0,0,0,0,4,4,1
1,35,30,1,0.0,0,0,0,3,1,1
1,61,60,2,0.0,0,1,1,8,3,0
1,18,30,2,8.0,0,0,2,2,7,0
0,2,90,3,16.31,0,0,2,6,7,0
0,2,30,1,16.13,0,0,0,3,1,0
0,4,30,1,30.0,0,0,1,3,4,0
0,14,30,1,0.0,0,0,2,3,1,0
0,9,30,1,5.56,0,0,1,3,2,0
1,52,30,1,2.67,0,0,1,4,4,0
1,11,30,1,0.0,0,0,1,0,4,0
1,8,30,1,0.0,0,0,1,0,4,0
1,20,30,1,13.33,0,1,1,4,0,0
1,6,30,1,0.0,0,0,0,4,1,0
1,97,30,1,10.0,0,1,1,3,0,0
1,20,30,1,20.0,0,1,1,3,0,0
1,41,30,1,12.5,0,0,1,4,0,0
0,17,60,3,12.73,0,1,1,6,7,0
1,25,30,1,10.91,0,0,1,4,0,1
0,11,30,1,57.87,0,0,0,2,7,0
1,49,45,1,0.0,0,0,1,2,5,0
1,36,30,2,4.17,1,0,1,8,4,0
0,7,30,2,53.57,0,0,2,7,0,0
1,48,30,1,25.28,0,0,1,6,7,0
1,4,60,2,8.93,0,0,2,6,7,0
1,29,30,2,7.14,0,0,2,10,3,0
1,50,45,1,0.0,0,0,2,3,6,0
1,26,30,1,0.0,0,0,1,3,6,0
1,8,30,1,0.0,0,0,1,2,6,0
1,29,30,1,0.0,0,0,1,1,6,0
0,11,30,1,0.0,0,0,1,1,6,0
1,40,30,1,0.0,0,0,1,2,6,0
0,1,30,1,19.65,0,0,1,3,0,0
1,21,30,1,0.0,0,0,1,4,3,0
1,61,60,2,0.0,1,0,0,7,1,1
0,32,30,1,30.0,0,0,0,6,1,0
1,4,60,1,0.0,0,0,1,4,3,1
0,9,30,1,0.0,0,0,1,4,2,1
1,8,90,2,0.0,0,0,1,8,3,1
0,34,30,2,0.0,0,0,1,8,1,0
0,11,30,2,0.0,0,0,2,2,7,0
1,52,45,1,43.75,0,1,0,5,4,0
0,20,30,2,1.54,0,0,2,7,7,0
1,58,30,2,24.0,0,0,1,2,7,0
0,3,30,1,0.01,0,0,2,2,7,0
0,0,30,1,4.54,0,0,1,3,1,1
0,35,30,1,0.0,0,0,1,3,1,0
1,126,45,2,172.23,0,1,0,6,4,0
0,1,30,1,14.9,0,0,0,4,1,0
1,38,30,2,12.5,0,0,1,4,7,0
1,2,30,3,4.88,0,0,2,15,4,1
1,69,75,1,0.0,0,0,2,5,3,0
0,8,30,1,7.89,0,0,1,3,2,0
1,8,30,1,29.41,0,0,1,1,4,0
0,8,30,1,22.86,0,0,1,4,2,0
1,60,30,1,27.31,0,0,2,2,4,1
0,7,30,1,38.88,0,0,2,2,4,0
0,11,30,1,14.29,0,0,0,3,4,1
1,4,30,1,16.66,0,0,0,2,4,0
0,13,30,2,4.54,0,0,1,7,5,0
0,31,30,1,6.15,0,0,1,2,4,0
0,3,30,2,2.08,0,0,0,7,1,1
0,5,30,1,40.0,0,0,2,1,7,0
1,45,60,3,0.0,0,0,1,6,7,0
1,6,30,2,0.0,0,0,2,2,7,0
0,1,30,2,0.0,0,0,1,8,7,0
1,49,30,2,37.5,0,0,1,4,7,0
1,5,60,1,5.55,0,0,0,3,4,0
1,25,30,1,0.0,0,0,0,3,2,0
1,70,60,2,0.0,0,1,1,7,5,0
1,17,30,1,0.0,0,0,2,4,5,0
0,0,30,1,0.0,0,0,1,2,7,1
0,6,30,2,0.0,0,0,2,3,7,0
0,7,30,2,0.0,0,0,2,4,7,0
0,25,30,1,7.36,0,0,1,4,7,0
0,58,30,1,19.67,0,0,2,3,1,1
1,53,60,1,0.0,0,1,1,5,2,0
1,23,30,1,21.16,0,0,0,3,4,0
0,12,30,1,3.0,0,0,0,5,4,0
0,60,90,2,0.0,0,0,2,8,4,0
0,28,30,1,15.12,0,0,0,3,4,0
0,2,60,2,15.15,0,0,0,7,4,1
1,63,60,1,9.73,0,0,0,4,4,1
0,6,30,1,28.92,0,0,0,2,4,0
0,64,60,2,16.67,0,0,2,5,7,0
0,2,90,2,0.0,0,0,0,8,1,0
0,6,60,1,7.09,0,0,1,6,1,1
1,1,30,2,0.0,0,0,1,9,4,0
0,3,30,1,90.67,0,0,1,1,7,1
0,29,30,2,50.0,0,0,2,2,7,0
0,31,30,1,14.28,0,0,1,3,1,0
1,62,60,1,0.0,0,0,2,5,4,0
1,15,30,1,0.0,0,0,0,4,6,0
1,4,30,2,0.0,0,0,1,8,1,1
0,0,30,2,34.84,0,0,1,6,2,0
0,1,30,2,0.0,0,0,1,2,7,0
1,80,30,1,25.92,0,0,1,4,4,0
1,16,30,1,27.18,0,0,0,4,4,0
1,9,30,1,25.21,0,0,1,1,4,0
1,37,30,1,13.99,0,0,1,3,4,0
1,38,30,1,10.0,0,0,2,4,4,0
0,3,60,2,3.22,0,0,2,7,0,0
0,0,30,1,26.2,0,0,0,1,7,0
1,46,90,2,0.0,0,0,2,5,7,1
0,27,60,1,11.91,0,0,1,4,4,0
0,0,60,2,20.0,0,0,0,11,7,0
1,46,30,1,16.67,0,0,0,3,4,0
0,2,30,1,8.8,0,1,0,4,4,0
0,22,30,1,10.42,0,0,0,3,4,0
1,5,90,3,0.0,0,0,2,4,7,1
1,18,30,2,0.0,0,0,1,5,0,0
0,0,30,1,0.0,0,0,0,3,1,0
1,13,60,1,12.5,0,0,1,4,3,1
1,7,30,2,0.0,0,0,1,22,0,0
1,5,30,1,0.0,0,0,1,8,0,0
0,8,60,1,15.55,0,0,0,3,4,0
1,26,30,1,0.0,0,0,1,3,1,0
0,10,30,1,23.08,0,0,0,3,4,0
0,1,60,3,0.0,0,0,1,4,7,1
0,21,30,1,0.0,0,0,1,3,1,0
1,81,60,3,0.0,0,0,1,8,7,0
1,21,30,1,0.0,0,0,1,3,1,0
0,3,30,1,30.0,0,0,0,1,7,1
0,1,30,1,0.0,0,0,1,3,1,0
1,52,60,1,15.95,0,0,0,4,4,0
0,6,30,2,9.52,0,0,2,4,7,0
1,73,30,1,20.74,0,0,0,5,1,0
1,3,30,1,0.0,0,1,1,3,4,0
0,1,90,3,0.0,0,0,0,14,7,0
1,72,90,2,11.01,0,0,1,3,7,0
0,11,30,2,0.0,0,0,1,7,7,1
0,5,30,2,0.0,0,0,1,8,5,0
1,95,90,2,6.67,0,0,1,7,5,0
1,7,30,1,0.0,0,0,1,3,6,0
0,7,30,1,0.0,0,0,1,3,6,0
0,12,30,2,0.0,0,0,0,10,1,0
0,3,30,1,0.0,0,0,1,3,5,0
0,21,30,1,13.34,0,0,0,1,7,0
0,13,90,1,0.0,0,0,1,3,1,1
1,37,30,1,0.0,0,0,0,3,1,0
1,40,60,1,15.15,0,0,1,3,5,0
0,3,45,1,22.22,0,0,0,2,4,0
0,2,30,1,0.0,0,0,1,3,1,0
1,34,30,2,0.0,0,0,0,8,3,0
1,4,60,1,5.0,0,0,1,3,7,0
0,64,60,2,30.62,0,0,2,9,4,0
0,4,30,1,0.0,0,0,1,3,1,0
1,5,30,2,0.0,0,1,1,7,4,0
1,10,30,1,0.0,0,0,1,6,6,0
0,2,30,1,0.0,0,0,1,3,1,0
1,20,30,1,7.7,0,0,1,3,1,0
1,24,30,1,10.0,0,0,2,1,4,0
0,25,30,1,109.09,0,0,0,3,4,0
0,20,30,1,17.11,0,0,0,3,4,0
1,33,30,2,1.16,0,0,1,6,1,0
1,55,90,2,0.0,0,0,1,9,1,1
1,5,30,2,0.0,0,0,1,6,7,0
0,1,30,1,0.0,0,0,2,3,1,0
1,2,60,2,0.0,0,1,1,3,7,0
0,2,30,1,2.38,0,0,1,4,2,0
0,4,30,3,7.41,0,0,1,12,5,0
1,30,30,2,27.77,0,0,1,4,5,1
1,14,45,2,6.95,0,0,1,4,5,0
0,5,60,1,0.0,0,0,1,4,5,0
0,17,60,2,0.0,0,0,1,8,1,0
0,37,30,1,8.54,0,0,1,4,1,0
0,6,30,1,25.72,0,0,1,4,1,0
0,50,30,1,12.5,0,0,1,4,1,0
0,50,30,1,17.67,0,0,1,3,1,1
0,32,30,1,9.26,0,0,0,3,1,0
1,3,30,2,4.17,0,0,1,5,3,0
1,82,90,1,12.05,0,0,0,3,1,1
0,2,30,1,6.25,0,0,0,3,1,0
0,10,60,2,3.94,0,0,1,7,1,1
0,20,30,1,0.0,0,0,1,7,1,1
0,8,90,1,5.29,0,0,1,3,1,1
0,12,30,1,0.0,0,0,1,9,1,0
0,3,30,1,11.54,0,0,1,5,1,0
0,19,90,1,26.31,0,0,0,3,1,1
1,33,60,1,0.0,0,0,0,3,1,0
1,32,30,1,4.76,0,0,0,3,1,0
0,0,45,1,0.0,0,0,0,4,1,0
0,6,30,1,0.0,0,0,0,3,1,0
0,18,30,1,0.0,0,0,1,3,1,1
0,4,30,1,11.91,0,0,1,3,1,0
0,1,30,2,0.0,0,0,1,4,7,0
0,0,30,1,5.71,0,0,1,2,2,0
0,3,30,1,19.95,0,0,1,3,2,0
0,4,30,1,23.63,0,0,1,4,2,0
0,7,30,1,6.25,0,0,1,3,2,0
1,75,90,3,0.0,0,0,2,9,7,0
0,10,30,1,14.71,0,0,1,3,3,0
0,6,30,1,9.43,0,0,1,3,3,1
0,52,90,1,10.71,0,0,2,3,1,1
0,3,30,1,8.77,0,0,1,3,3,1
0,14,30,1,51.43,0,0,1,2,7,0
1,36,30,2,0.0,0,0,1,7,5,0
0,3,30,1,20.03,0,0,2,1,7,0
1,1,60,2,4.17,0,0,1,5,7,0
0,1,30,1,0.0,0,0,1,3,7,0
1,5,30,2,0.0,0,0,2,5,7,0
1,63,60,2,7.27,0,0,1,3,7,0
0,3,30,1,0.0,0,0,1,1,7,0
0,24,30,1,15.0,0,0,1,2,7,0
1,12,60,2,0.0,0,0,0,8,7,0
1,24,30,1,53.33,0,1,0,3,7,0
0,43,60,2,90.0,0,0,1,5,7,0
0,22,30,2,37.5,0,0,2,6,7,0
1,70,30,2,6.84,1,1,1,3,7,0
1,1,30,2,11.11,0,0,1,2,7,0
1,72,60,1,0.0,0,0,1,3,2,0
1,7,45,1,0.0,0,0,1,2,2,1
1,43,45,1,0.0,0,0,1,4,2,0
1,39,30,1,0.0,0,0,1,3,6,0
1,2,30,1,0.0,0,0,1,2,6,0
0,4,30,2,13.98,0,0,2,9,2,0
0,7,30,1,0.0,0,0,1,2,6,0
1,28,30,1,0.0,0,0,1,3,6,0
1,65,60,1,0.0,0,0,1,6,6,0
0,11,30,2,17.5,1,1,2,6,7,0
0,63,60,1,0.0,0,0,0,3,1,0
0,30,30,1,8.57,0,0,0,3,1,0
0,4,30,1,0.0,0,0,0,5,4,0
1,0,90,1,4.84,0,0,0,4,4,1
1,0,45,1,17.86,0,0,1,3,4,0
1,16,30,2,1.18,0,0,1,8,2,0
0,1,30,1,22.67,0,0,1,1,7,0
0,12,30,1,15.79,0,0,0,5,1,0
1,8,30,1,0.0,0,1,1,4,1,0
1,27,45,1,11.9,1,0,0,2,4,0
1,8,30,1,16.66,0,0,1,2,7,1
1,2,30,1,4.76,0,0,1,0,7,0
1,34,30,1,14.74,0,0,0,4,4,0
1,0,30,1,0.0,0,0,1,1,7,0
0,1,30,1,53.33,0,0,2,2,7,0
0,50,45,2,14.28,0,1,2,3,7,0
0,6,45,1,32.22,0,0,0,3,4,0
0,20,30,2,0.0,0,0,0,5,6,0
1,5,60,1,53.33,0,0,0,2,7,0
1,12,45,2,0.0,0,0,2,6,7,0
0,3,30,2,100.45,0,0,1,4,7,0
1,6,30,1,11.59,0,0,1,3,4,1
0,26,30,1,16.67,0,0,0,4,4,0
1,1,60,2,0.0,0,0,0,5,7,1
1,27,30,1,16.67,0,0,1,2,7,0
0,14,30,2,8.54,0,0,0,10,7,0
1,54,60,2,0.0,0,0,1,5,5,1
1,5,60,3,0.0,0,0,0,14,5,0
0,6,30,2,25.0,0,0,0,6,4,0
0,15,60,3,18.19,0,0,2,7,7,0
1,18,30,2,50.0,0,0,1,6,7,0
1,8,60,1,18.18,0,0,2,1,7,0
0,64,90,2,0.0,0,0,2,20,1,0
1,54,90,2,2.98,0,0,1,5,7,0
1,31,30,1,15.0,0,0,1,2,7,0
0,7,30,1,8.57,1,0,1,3,0,1
1,69,60,2,17.86,0,0,1,7,0,0
1,35,30,1,20.37,0,0,0,5,4,0
0,3,30,2,15.38,0,0,0,6,4,1
1,78,60,1,24.51,0,0,0,5,4,1
1,98,30,1,16.81,0,0,0,5,4,0
1,12,60,2,0.0,0,0,2,9,5,0
1,48,30,2,19.81,0,0,1,5,7,1
1,41,60,2,17.65,1,0,1,7,4,0
1,76,60,2,0.0,0,0,0,9,3,1
1,7,30,2,0.0,0,0,1,4,7,0
0,1,60,2,14.16,0,0,2,8,2,0
1,12,90,1,19.61,0,0,1,3,5,1
1,6,30,2,6.92,0,0,1,6,2,1
1,51,30,1,0.0,0,0,0,4,3,0
0,3,30,1,36.23,0,0,1,2,4,0
0,0,30,1,0.0,0,0,1,0,0,0
0,18,90,2,0.0,0,0,0,4,7,0
0,1,0,1,11.63,1,0,1,4,1,0
1,41,60,2,0.0,0,0,1,10,7,0
0,20,30,1,7.14,0,0,1,4,3,0
0,1,30,2,0.0,0,0,1,4,7,0
0,0,30,2,0.0,0,0,1,5,7,0
1,11,30,1,0.0,0,0,1,2,7,0
1,2,60,2,0.0,0,0,2,2,7,0
1,43,30,1,0.0,0,0,2,2,4,0
0,2,60,2,0.0,0,0,2,8,7,0
0,8,45,1,0.0,0,0,1,6,1,0
1,35,30,2,8.42,0,1,0,8,3,0
1,77,60,1,15.56,0,0,1,4,1,0
1,88,30,3,0.0,0,0,1,8,7,0
1,53,60,1,10.64,0,0,0,4,1,1
1,43,30,2,10.52,0,0,1,8,1,1
1,15,30,2,0.0,0,0,0,6,4,0
1,49,60,2,16.67,1,0,1,8,4,0
0,20,30,1,13.04,0,0,0,5,4,1
0,20,30,1,12.82,0,0,1,3,1,0
1,32,30,1,0.0,0,0,1,3,1,0
1,37,45,2,3.57,1,1,2,7,0,0
1,5,30,2,0.0,0,0,1,11,1,0
1,5,30,1,0.0,0,0,1,4,3,0
1,22,60,3,0.0,0,0,1,10,4,0
1,89,90,1,13.08,0,0,0,5,4,0
1,7,60,2,30.86,0,0,1,6,4,0
1,4,60,2,9.12,0,0,1,9,1,0
0,5,60,1,0.0,0,0,2,1,7,0
0,0,60,3,4.52,0,0,1,12,7,0
1,102,60,2,0.0,0,1,1,7,7,0
1,78,60,1,27.78,0,1,0,3,4,0
1,16,30,1,1.25,0,0,0,3,4,1
1,97,90,1,0.0,0,0,1,4,2,0
1,56,30,2,5.0,0,0,1,6,3,1
0,30,30,1,23.48,0,0,1,3,4,0
1,8,60,2,8.69,0,0,1,9,3,1
0,0,60,2,15.56,1,0,0,6,4,0
1,2,60,1,20.0,0,0,0,3,4,1
0,2,30,1,0.0,0,0,2,2,1,0
1,50,45,2,8.9,0,1,2,6,7,0
1,78,60,3,31.82,0,0,0,15,1,0
0,13,30,1,0.0,0,0,2,3,7,0
0,143,30,1,7.02,0,0,2,4,1,0
1,62,30,2,5.26,0,0,1,6,0,0
1,6,30,1,6.25,0,0,1,4,3,1
1,22,30,1,11.58,0,0,1,4,3,0
0,5,30,3,3.34,0,0,2,13,4,0
0,0,60,1,0.0,0,0,0,5,4,0
0,4,60,1,6.67,0,0,0,3,4,1
1,1,30,2,0.0,1,0,0,7,5,0
1,3,60,1,11.11,0,0,0,3,4,1
1,10,30,1,12.5,1,1,0,4,4,0
1,2,60,1,0.0,0,0,1,4,6,0
0,4,45,1,15.16,0,0,0,3,4,0
1,10,30,2,0.0,0,0,2,6,7,1
0,24,60,1,7.14,0,0,0,3,4,1
0,1,90,1,8.7,0,0,0,3,1,1
0,96,60,1,5.17,0,0,0,6,1,1
0,35,30,1,0.0,0,0,2,2,1,0
1,11,30,1,0.0,0,0,1,3,0,1
1,6,30,1,100.0,0,0,0,3,4,0
1,55,60,2,6.66,0,0,0,7,4,0
1,62,30,1,48.86,0,0,0,3,4,0
0,1,60,1,28.89,0,0,1,3,0,1
1,4,30,1,50.0,0,0,0,2,4,0
0,11,30,1,10.0,0,0,2,3,4,1
0,6,30,1,0.0,0,0,1,3,0,0
0,4,30,1,11.91,0,0,1,4,4,0
0,1,30,1,11.11,0,0,0,3,4,0
1,52,30,1,0.0,0,0,1,3,8,0
0,12,30,1,9.37,0,1,0,3,4,0
1,0,30,1,0.0,0,0,1,4,5,0
0,84,90,1,12.06,0,0,1,5,0,1
0,4,90,1,30.14,0,0,1,6,0,1
0,1,30,2,6.95,0,0,1,5,0,0
1,47,60,2,6.6,0,0,1,7,0,0
1,101,90,1,25.0,0,0,1,3,0,1
1,92,30,1,13.88,0,0,1,4,0,0
1,63,30,1,21.88,0,0,1,3,0,0
0,15,30,2,10.0,0,0,1,6,0,1
0,40,30,1,11.91,0,0,1,3,0,1
0,6,30,1,14.71,0,0,1,3,0,0
0,10,30,2,11.54,1,0,1,6,0,0
1,32,30,2,7.7,0,0,1,5,0,1
0,0,45,1,29.76,0,0,1,3,0,0
0,63,30,1,11.11,1,0,1,4,0,0
1,6,30,1,18.46,0,0,1,3,0,0
0,6,30,1,3.45,0,0,1,4,0,0
0,6,60,1,26.59,0,0,1,3,0,1
1,20,30,1,27.78,0,0,1,3,0,0
1,3,60,1,16.57,0,0,1,3,4,0
1,64,45,2,6.41,0,0,2,7,0,0
0,4,30,1,12.99,0,0,1,3,0,0
1,14,30,1,20.0,0,0,1,3,0,0
0,30,30,1,10.66,0,0,1,2,4,0
0,1,30,2,0.0,0,0,1,5,4,0
1,46,60,1,8.0,0,0,0,1,4,0
0,2,90,1,13.85,0,0,1,3,1,1
0,8,60,1,15.38,0,0,1,3,1,1
0,0,30,1,15.34,0,0,1,2,7,0
0,56,45,1,21.88,0,0,0,3,4,0
0,2,30,1,34.09,0,0,2,2,2,0
0,1,30,1,0.0,0,0,1,3,7,0
0,0,30,1,0.0,0,0,1,2,7,0
0,8,30,3,3.44,0,0,1,10,4,1
1,21,60,1,0.0,0,0,0,2,4,0
1,11,30,1,0.0,0,0,0,2,4,0
1,21,30,1,0.0,0,0,0,2,4,0
1,39,30,1,0.0,0,0,0,2,4,0
1,6,30,1,0.0,0,0,0,1,4,0
1,74,30,1,0.0,0,0,0,2,4,0
1,70,30,2,0.0,0,0,1,8,4,0
1,4,30,1,0.0,0,0,0,1,4,0
1,80,60,1,0.0,0,0,0,1,4,0
1,13,30,1,15.0,0,0,1,3,7,0
1,6,30,1,0.0,0,0,1,1,7,0
0,5,30,1,0.0,0,0,0,2,4,0
0,0,30,2,16.67,0,0,1,4,7,0
1,20,30,1,0.0,0,0,0,2,4,0
0,6,30,2,0.01,0,0,1,6,7,0
1,94,90,3,7.27,0,1,1,10,0,0
1,71,30,1,13.73,0,0,0,4,0,1
1,7,30,2,0.0,0,0,1,9,7,1
0,1,30,2,25.0,0,0,1,4,7,0
1,92,45,1,19.45,0,0,0,3,0,1
1,0,30,2,0.0,0,0,1,4,7,0
0,2,30,1,6.67,0,0,0,1,7,0
1,40,30,1,19.45,0,0,1,3,2,0
0,3,30,1,0.0,0,0,0,1,7,0
0,1,30,1,0.0,0,0,1,2,4,0
1,50,45,1,17.78,0,0,1,4,0,0
0,13,30,2,19.11,0,1,1,5,4,0
1,61,30,3,40.23,0,0,0,12,1,0
1,17,30,1,0.0,0,0,1,3,1,0
1,13,30,1,34.49,0,0,0,3,4,0
0,3,30,1,13.33,0,0,0,3,1,0
0,24,30,1,60.0,0,0,0,1,7,1
1,31,30,1,10.94,0,0,0,3,4,1
0,1,60,2,20.0,0,0,2,8,1,0
1,21,60,3,0.0,0,0,1,7,7,0
0,0,60,3,0.0,0,0,0,9,7,0
0,6,30,1,0.0,0,0,1,3,4,0
1,14,30,1,23.81,0,0,1,3,0,1
1,19,30,1,23.81,0,0,1,3,0,1
0,37,60,1,11.67,1,0,1,3,0,1
1,91,60,2,0.59,0,0,0,10,3,1
0,0,30,1,2.67,0,0,0,5,0,1
1,7,30,1,0.0,0,0,0,3,1,0
1,5,30,1,11.11,0,0,1,4,2,0
0,0,60,2,15.28,0,0,1,8,1,0
0,43,45,1,0.0,0,0,1,6,2,0
0,36,30,1,0.0,0,0,0,3,1,0
0,1,30,1,20.23,0,0,0,4,1,0
1,16,30,1,14.28,0,0,0,3,1,1
1,74,90,2,2.34,0,0,1,8,1,1
1,2,60,1,0.0,0,0,2,4,6,0
0,8,30,1,0.0,0,0,0,3,1,1
0,8,30,2,0.0,0,0,1,10,7,0
1,6,30,2,2.87,0,0,1,6,1,0
1,45,30,1,9.61,0,0,1,3,7,0
1,18,60,2,0.0,0,0,1,5,1,0
1,5,30,1,97.14,0,0,0,2,4,1
1,2,60,1,63.33,0,0,1,4,4,0
0,3,30,1,15.62,0,0,0,3,1,1
0,3,30,1,20.83,0,0,0,3,1,1
1,25,30,0,52.08,0,0,2,1,7,0
1,14,30,2,0.0,0,0,1,8,4,0
1,5,30,1,30.0,0,0,0,1,7,1
0,15,30,1,10.21,0,0,1,4,1,0
1,64,60,1,0.0,0,1,1,3,3,0
1,11,30,1,13.88,0,0,0,5,1,0
1,59,30,2,13.33,1,1,0,8,5,0
1,14,30,1,0.0,0,0,1,5,4,0
1,30,30,1,12.2,0,0,0,3,4,0
0,39,30,1,17.24,0,0,1,3,1,0
0,2,60,2,0.0,0,0,1,9,1,0
1,49,60,1,0.0,0,0,1,3,1,0
1,33,60,1,7.41,1,0,1,4,4,1
1,19,30,1,9.09,0,0,0,5,2,0
1,40,30,1,20.41,0,0,2,4,1,0
1,34,30,1,0.0,0,0,1,7,4,0
0,28,45,1,28.72,0,1,1,4,4,0
1,2,60,2,3.48,0,0,2,7,3,0
0,1,60,3,12.05,0,1,0,6,7,0
1,6,60,1,21.25,0,0,2,4,4,1
1,50,60,2,8.66,0,0,1,7,5,0
1,39,60,1,14.37,0,0,1,3,1,1
0,4,60,2,105.56,0,0,0,9,4,1
1,4,30,2,0.0,0,0,2,13,7,0
0,39,30,1,36.36,0,0,1,3,1,0
1,11,60,1,26.66,0,0,0,2,4,1
1,84,75,1,0.0,0,0,0,3,4,0
1,5,60,1,0.0,0,0,1,3,0,0
0,1,30,1,20.0,0,0,0,3,4,1
0,4,30,1,4.02,0,0,0,3,4,0
1,7,60,1,10.75,0,0,1,4,2,0
0,25,30,1,11.54,0,0,0,4,2,0
1,2,60,1,10.81,0,0,1,4,2,0
1,15,60,1,19.05,0,0,1,3,2,0
1,42,30,2,0.0,0,0,1,7,1,0
1,1,30,1,0.0,0,0,0,1,7,0
0,5,60,1,33.33,0,0,1,4,2,0
0,2,30,2,0.0,0,0,2,4,7,0
1,7,30,1,0.0,0,0,0,3,5,0
1,9,30,1,2.22,0,0,1,3,4,0
0,10,0,1,28.57,0,0,0,4,2,0
1,1,30,1,13.89,0,0,1,3,4,1
0,1,30,1,12.5,0,0,0,1,7,1
1,30,60,1,22.72,1,1,2,5,0,0
1,13,60,1,0.0,1,1,1,2,4,0
0,38,30,2,0.0,1,0,1,2,7,0
0,1,30,1,24.65,0,0,2,1,7,0
0,20,30,2,44.44,0,0,2,3,7,0
1,10,30,2,0.0,0,0,2,4,7,0
1,21,90,1,10.0,0,0,2,3,4,1
0,5,30,1,0.0,0,0,0,3,2,0
1,42,30,2,17.86,0,0,0,6,4,1
0,6,30,3,0.0,0,0,1,12,4,0
1,9,30,1,12.19,0,0,0,5,5,0
1,12,30,1,1.11,0,0,2,5,0,0
1,73,30,1,16.67,0,0,1,3,2,0
1,2,0,2,19.28,1,0,1,7,1,0
1,101,90,1,0.0,0,0,0,3,4,0
0,14,30,1,13.52,0,0,2,3,0,0
0,0,30,1,0.0,0,0,1,3,2,0
0,27,90,1,0.0,0,0,2,4,0,0
1,21,45,1,4.61,0,0,0,3,2,0
0,3,30,3,12.5,0,0,2,15,1,0
